model,key,image,category,word_P,word_R,word_F1,char_sim,vl_tables,model_tables,table_recall
PP-OCRv6_small,ocrv6_small,invoice_04.jpg,invoice,0.717391304347826,1.0,0.8354430379746834,0.8329896907216495,3,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_05.jpg,invoice,0.7155172413793104,0.9222222222222223,0.8058252427184467,0.7915993537964459,2,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_06.jpg,invoice,0.6818181818181818,0.9375,0.7894736842105263,0.803030303030303,1,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_07.jpg,invoice,0.8723404255319149,0.803921568627451,0.8367346938775511,0.849445324881141,3,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_08.jpg,invoice,0.6712328767123288,0.9423076923076923,0.784,0.6,1,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_09.jpg,invoice,0.7096774193548387,1.0,0.8301886792452831,0.6407766990291263,1,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_10.jpg,invoice,0.5918367346938775,0.6744186046511628,0.6304347826086958,0.33653846153846156,2,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_11.jpg,invoice,0.8811881188118812,0.9081632653061225,0.8944723618090452,0.19216555801921656,3,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_12.jpg,invoice,0.7605633802816901,0.7397260273972602,0.75,0.8259023354564756,2,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_13.jpg,invoice,0.53125,1.0,0.6938775510204082,0.6646884272997032,2,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_14.jpg,invoice,0.8666666666666667,0.896551724137931,0.8813559322033899,0.7905759162303665,1,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_15.jpg,invoice,0.9113924050632911,0.972972972972973,0.9411764705882353,0.2082514734774067,2,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_16.jpg,invoice,0.5333333333333333,0.7619047619047619,0.6274509803921569,0.44510385756676557,2,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_17.jpg,invoice,0.9672131147540983,1.0,0.9833333333333333,0.04519774011299435,1,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_18.jpg,invoice,0.42592592592592593,0.92,0.5822784810126582,0.608,1,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_19.jpg,invoice,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.791869918699187,1,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_20.jpg,invoice,0.8363636363636363,1.0,0.9108910891089108,0.7665615141955836,2,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_21.jpg,invoice,0.9014084507042254,0.9696969696969697,0.9343065693430657,0.6980891719745222,2,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_22.jpg,invoice,0.9487179487179487,1.0,0.9736842105263158,0.7005405405405405,2,0,0.0
PP-OCRv6_small,ocrv6_small,invoice_23.jpg,invoice,0.5147058823529411,0.7142857142857143,0.5982905982905982,0.5258741258741259,1,0,0.0
PP-OCRv6_small,ocrv6_small,original_001.jpg,original,0.9254658385093167,0.9085365853658537,0.916923076923077,0.3706013363028953,1,0,0.0
PP-OCRv6_small,ocrv6_small,original_002.jpg,original,0.9166666666666666,0.9097744360902256,0.9132075471698113,0.8590604026845637,1,0,0.0
PP-OCRv6_small,ocrv6_small,original_003.jpg,original,0.9722222222222222,0.9130434782608695,0.9417040358744394,0.44878706199460916,0,0,
PP-OCRv6_small,ocrv6_small,original_004.jpg,original,0.9243697478991597,0.9166666666666666,0.9205020920502092,0.8692403486924035,0,0,
PP-OCRv6_small,ocrv6_small,original_005.jpg,original,0.8356643356643356,0.6927536231884058,0.7575277337559431,0.14107053526763383,0,0,
PP-OCRv6_small,ocrv6_small,original_006.jpg,original,0.9750623441396509,0.9750623441396509,0.9750623441396509,0.709858226178701,1,0,0.0
PP-OCRv6_small,ocrv6_small,original_007.jpg,original,0.8263157894736842,0.98125,0.8971428571428571,0.5656232839099395,1,0,0.0
PP-OCRv6_small,ocrv6_small,original_008.jpg,original,0.8553459119496856,0.8888888888888888,0.8717948717948718,0.9457190822607723,2,0,0.0
PP-OCRv6_small,ocrv6_small,original_009.jpg,original,0.7891566265060241,0.8238993710691824,0.8061538461538462,0.5880840120017146,1,0,0.0
PP-OCRv6_small,ocrv6_small,original_010.jpg,original,0.9338235294117647,0.9338235294117647,0.9338235294117647,0.8978723404255319,1,0,0.0
PP-OCRv6_small,ocrv6_small,original_011.jpg,original,1.0,1.0,1.0,0.48698884758364314,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_01.jpg,report,0.3883495145631068,0.36036036036036034,0.3738317757009346,0.3513203214695752,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_02.jpg,report,0.7652582159624414,1.0,0.8670212765957447,0.8122605363984674,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_03.jpg,report,0.9567430025445293,0.9740932642487047,0.9653401797175867,0.1343570057581574,2,0,0.0
PP-OCRv6_small,ocrv6_small,report_04.jpg,report,0.9795918367346939,0.96,0.9696969696969697,0.9984202211690363,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_05.jpg,report,0.8625,0.8571428571428571,0.8598130841121496,0.6477683956574186,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_06.jpg,report,0.6078431372549019,0.9789473684210527,0.7499999999999999,0.15471698113207547,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_07.jpg,report,0.9696969696969697,0.9411764705882353,0.955223880597015,0.9980430528375733,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_08.jpg,report,0.8536585365853658,0.9722222222222222,0.9090909090909091,0.21316165951359084,2,0,0.0
PP-OCRv6_small,ocrv6_small,report_09.jpg,report,0.8413284132841329,0.5229357798165137,0.6449787835926449,0.11281285020545387,3,0,0.0
PP-OCRv6_small,ocrv6_small,report_10.jpg,report,0.8839590443686007,0.6658097686375322,0.7595307917888564,0.8590604026845637,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_11.jpg,report,0.9277566539923955,0.9348659003831418,0.9312977099236642,0.2929120409906063,2,0,0.0
PP-OCRv6_small,ocrv6_small,report_12.jpg,report,0.7581967213114754,0.9946236559139785,0.8604651162790699,0.8152444076222038,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_13.jpg,report,0.6666666666666666,0.5,0.5714285714285715,0.9079754601226994,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_14.jpg,report,0.974025974025974,0.9868421052631579,0.9803921568627451,0.971540726202159,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_15.jpg,report,0.9634146341463414,0.797979797979798,0.8729281767955802,0.7891513560804899,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_16.jpg,report,0.5704697986577181,1.0,0.7264957264957265,0.5905797101449275,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_17.jpg,report,0.7941176470588235,0.8181818181818182,0.8059701492537314,0.5806896551724138,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_18.jpg,report,0.9557291666666666,0.9557291666666666,0.9557291666666666,0.9604601006470166,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_19.jpg,report,1.0,1.0,1.0,1.0,1,0,0.0
PP-OCRv6_small,ocrv6_small,report_20.jpg,report,0.8910891089108911,1.0,0.9424083769633509,0.943246810382754,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_01.jpg,agenda,0.8863636363636364,0.975,0.9285714285714285,0.9523809523809523,0,0,
PP-OCRv6_medium,ocrv6_medium,agenda_02.jpg,agenda,0.8888888888888888,1.0,0.9411764705882353,0.940983606557377,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_03.jpg,agenda,0.75,0.75,0.75,0.9252525252525252,3,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_04.jpg,agenda,0.9259259259259259,1.0,0.9615384615384615,0.9549071618037135,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_05.jpg,agenda,1.0,1.0,1.0,1.0,4,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_06.jpg,agenda,0.5789473684210527,1.0,0.7333333333333334,0.6723044397463002,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_07.jpg,agenda,1.0,0.9893617021276596,0.9946524064171123,0.8716094032549728,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_08.jpg,agenda,0.9770114942528736,0.9770114942528736,0.9770114942528736,0.9437185929648241,0,0,
PP-OCRv6_medium,ocrv6_medium,agenda_09.jpg,agenda,0.9461077844311377,1.0,0.9723076923076923,0.9712493465760585,3,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_10.jpg,agenda,0.9523809523809523,0.9090909090909091,0.9302325581395349,0.9401197604790419,0,0,
PP-OCRv6_medium,ocrv6_medium,agenda_11.jpg,agenda,0.5483870967741935,1.0,0.7083333333333333,0.7159763313609467,0,0,
PP-OCRv6_medium,ocrv6_medium,agenda_12.jpg,agenda,0.984375,0.984375,0.984375,0.9973262032085561,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_13.jpg,agenda,0.9113924050632911,0.96,0.935064935064935,0.8402366863905325,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_14.jpg,agenda,0.9495798319327731,1.0,0.9741379310344828,0.7903225806451613,3,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_15.jpg,agenda,0.9508196721311475,1.0,0.9747899159663865,0.9696541990119972,4,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_16.jpg,agenda,0.868421052631579,0.8148148148148148,0.8407643312101911,0.9327902240325866,0,0,
PP-OCRv6_medium,ocrv6_medium,agenda_17.jpg,agenda,1.0,1.0,1.0,0.8385964912280702,4,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_18.jpg,agenda,0.8833333333333333,0.828125,0.8548387096774193,0.3577430972388956,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_19.jpg,agenda,0.56,1.0,0.717948717948718,0.5788113695090439,4,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_20.jpg,agenda,0.993421052631579,0.9263803680981595,0.9587301587301588,0.7908745247148289,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,agenda_21.jpg,agenda,1.0,1.0,1.0,0.8843338213762811,0,0,
PP-OCRv6_medium,ocrv6_medium,agenda_22.jpg,agenda,0.8782608695652174,0.9017857142857143,0.8898678414096917,0.9243134628265238,0,0,
PP-OCRv6_medium,ocrv6_medium,agenda_23.jpg,agenda,0.9795918367346939,1.0,0.9896907216494846,0.9897794513179129,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_01.jpg,form,0.9198473282442748,0.8515901060070671,0.8844036697247706,0.5023449713392392,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_02.jpg,form,0.031746031746031744,1.0,0.06153846153846154,0.09169054441260745,0,0,
PP-OCRv6_medium,ocrv6_medium,form_03.jpg,form,0.9397590361445783,0.7918781725888325,0.859504132231405,0.35750577367205544,0,0,
PP-OCRv6_medium,ocrv6_medium,form_04.jpg,form,0.9612403100775194,0.9253731343283582,0.9429657794676807,0.4982248520710059,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_05.jpg,form,0.9035532994923858,0.9104859335038363,0.9070063694267516,0.20488606035721618,0,0,
PP-OCRv6_medium,ocrv6_medium,form_06.jpg,form,0.016129032258064516,1.0,0.031746031746031744,0.030362389813907934,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_07.jpg,form,0.9516129032258065,0.8309859154929577,0.887218045112782,0.9346180316586373,0,0,
PP-OCRv6_medium,ocrv6_medium,form_08.jpg,form,0.8580931263858093,0.8795454545454545,0.8686868686868686,0.3187265917602996,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_09.jpg,form,0.9455445544554455,0.9695431472081218,0.9573934837092731,0.47549019607843135,4,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_10.jpg,form,0.8732876712328768,0.9306569343065694,0.9010600706713782,0.7382297551789078,4,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_11.jpg,form,0.6186046511627907,0.9366197183098591,0.7450980392156863,0.43783303730017764,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_12.jpg,form,0.6898395721925134,0.9555555555555556,0.8012422360248447,0.4911392405063291,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_13.jpg,form,0.9776951672862454,0.8795986622073578,0.926056338028169,0.7587496660432808,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_14.jpg,form,0.963302752293578,0.9752321981424149,0.9692307692307692,0.5699839117444265,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_15.jpg,form,0.9592875318066157,0.9262899262899262,0.9424999999999999,0.5083672546359114,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_16.jpg,form,0.19626168224299065,0.9545454545454546,0.32558139534883723,0.18114406779661016,0,0,
PP-OCRv6_medium,ocrv6_medium,form_17.jpg,form,0.9693251533742331,0.8586956521739131,0.9106628242074928,0.741852487135506,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_18.jpg,form,0.8831168831168831,0.9577464788732394,0.918918918918919,0.8753117206982544,0,0,
PP-OCRv6_medium,ocrv6_medium,form_19.jpg,form,0.7906976744186046,0.9855072463768116,0.8774193548387097,0.6679280983916746,0,0,
PP-OCRv6_medium,ocrv6_medium,form_20.jpg,form,0.9367816091954023,0.9314285714285714,0.9340974212034384,0.8808732795443759,4,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_21.jpg,form,0.5954545454545455,1.0,0.7464387464387464,0.3855641845591594,0,0,
PP-OCRv6_medium,ocrv6_medium,form_22.jpg,form,0.6287128712871287,0.5141700404858299,0.5657015590200445,0.26653239342061097,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,form_23.jpg,form,0.8059701492537313,0.8756756756756757,0.839378238341969,0.796812749003984,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_01.jpg,invoice,0.9655172413793104,0.875,0.9180327868852458,0.7743589743589744,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_02.jpg,invoice,0.9230769230769231,0.96,0.9411764705882353,0.996742671009772,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_03.jpg,invoice,0.9,1.0,0.9473684210526316,0.8831168831168831,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_04.jpg,invoice,0.6808510638297872,0.9696969696969697,0.7999999999999999,0.7901234567901234,3,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_05.jpg,invoice,0.7094017094017094,0.9222222222222223,0.8019323671497586,0.7909604519774012,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_06.jpg,invoice,0.6744186046511628,0.90625,0.7733333333333334,0.8007590132827325,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_07.jpg,invoice,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9153605015673981,3,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_08.jpg,invoice,0.6891891891891891,0.9807692307692307,0.8095238095238095,0.633377135348226,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_09.jpg,invoice,0.7096774193548387,1.0,0.8301886792452831,0.6407766990291263,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_10.jpg,invoice,0.72,0.8372093023255814,0.7741935483870969,0.4288,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_11.jpg,invoice,0.8942307692307693,0.9489795918367347,0.9207920792079209,0.19174041297935104,3,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_12.jpg,invoice,0.8472222222222222,0.8356164383561644,0.8413793103448277,0.9459172852598091,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_13.jpg,invoice,0.5,1.0,0.6666666666666666,0.6607669616519174,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_14.jpg,invoice,0.8666666666666667,0.896551724137931,0.8813559322033899,0.7905759162303665,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_15.jpg,invoice,0.9113924050632911,0.972972972972973,0.9411764705882353,0.2082514734774067,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_16.jpg,invoice,0.5245901639344263,0.7619047619047619,0.6213592233009708,0.42074074074074075,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_17.jpg,invoice,0.9672131147540983,1.0,0.9833333333333333,0.04519774011299435,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_18.jpg,invoice,0.4528301886792453,0.96,0.6153846153846154,0.6132264529058116,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_19.jpg,invoice,0.9803921568627451,0.9803921568627451,0.9803921568627451,0.791869918699187,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_20.jpg,invoice,0.8363636363636363,1.0,0.9108910891089108,0.7665615141955836,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_21.jpg,invoice,0.7846153846153846,0.7727272727272727,0.7786259541984732,0.6854942233632862,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_22.jpg,invoice,0.9487179487179487,1.0,0.9736842105263158,0.7005405405405405,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,invoice_23.jpg,invoice,0.5441176470588235,0.7551020408163265,0.6324786324786325,0.5266106442577031,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,original_001.jpg,original,0.9192546583850931,0.9024390243902439,0.9107692307692308,0.3706013363028953,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,original_002.jpg,original,0.9389312977099237,0.924812030075188,0.9318181818181818,0.8088829071332436,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,original_003.jpg,original,0.9629629629629629,0.9043478260869565,0.9327354260089685,0.3922095366017461,0,0,
PP-OCRv6_medium,ocrv6_medium,original_004.jpg,original,0.9487179487179487,0.925,0.9367088607594937,0.8765586034912718,0,0,
PP-OCRv6_medium,ocrv6_medium,original_005.jpg,original,0.8166666666666667,0.7101449275362319,0.7596899224806202,0.1584832280019446,0,0,
PP-OCRv6_medium,ocrv6_medium,original_006.jpg,original,0.9851485148514851,0.9925187032418953,0.9888198757763975,0.7102619008400592,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,original_007.jpg,original,0.8770949720670391,0.98125,0.9262536873156343,0.5920979410127991,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,original_008.jpg,original,0.912751677852349,0.8888888888888888,0.9006622516556291,0.9518958687040181,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,original_009.jpg,original,0.8048780487804879,0.8301886792452831,0.8173374613003096,0.6011163589523401,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,original_010.jpg,original,0.9117647058823529,0.9117647058823529,0.9117647058823528,0.8962213943587014,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,original_011.jpg,original,1.0,1.0,1.0,0.48698884758364314,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_01.jpg,report,0.449438202247191,0.36036036036036034,0.39999999999999997,0.3624901497241923,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_02.jpg,report,0.7025862068965517,1.0,0.8253164556962026,0.7781402936378466,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_03.jpg,report,0.9592875318066157,0.9766839378238342,0.9679075738125803,0.13438279900172778,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_04.jpg,report,1.0,1.0,1.0,1.0,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_05.jpg,report,0.8805031446540881,0.8695652173913043,0.8749999999999999,0.6586102719033232,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_06.jpg,report,0.5670731707317073,0.9789473684210527,0.7181467181467182,0.14927184466019416,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_07.jpg,report,1.0,1.0,1.0,1.0,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_08.jpg,report,0.8536585365853658,0.9722222222222222,0.9090909090909091,0.21270521056388295,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_09.jpg,report,0.8543689320388349,0.6055045871559633,0.7087248322147651,0.10676640598435906,3,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_10.jpg,report,0.8618421052631579,0.6735218508997429,0.7561327561327561,0.8091828138163437,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_11.jpg,report,0.8812260536398467,0.8812260536398467,0.8812260536398467,0.2549432057214977,2,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_12.jpg,report,0.757201646090535,0.989247311827957,0.8578088578088577,0.8137417218543046,1,0,0.0
PP-OCRv6_medium,ocrv6_medium,report_13.jpg,report,0.6666666666666666,0.5,0.5714285714285715,0.9113149847094801,1,0,0.0
